review_id,published_date,updated_date,reported_date,stars,review_text
5c8b5d9797afa10a488bcd9c,2019-03-15 08:08:55+00:00,2019-04-03 16:42:51+00:00,,1,"Have been a Tesco Mobile customer for nearly 8 years now. I am on the home strait of my fourth 2-year contract with them.While service was once very good, this contract has been a big disappointment. I have been misinformed on several occasions about policies, had a terrible experience in the Tesco store while purchasing the phone, and recently have been sent round the houses while trying to make a simple enquiry. I was interested in an early upgrade, so called Customer Care to ask what this would cost. Was advised to call the upgrades team once I was in a position to go ahead, and was advised I would receive a discount (a note was left in my account).When I rang the upgrades team the following week, it was a very long call (all I wanted were some figures), and no discount was offered. I did not make the purchase. I called back the following day, to pass my concerns on to the Customer Concerns team. Once again I was passed to the upgrade team, the call involved a couple of holds and took over half an hour. The conclusion was that a message was left for Customer Concerns and they would call me back at a certain time the following day.They called me back later than promised, so I missed their call. They left me a message, and I returned the call 5 minutes later, as requested. Customer Care did not want to pass me to the Concerns team, and the gentleman I spoke to tried to deal with the issue himself. After 15 minutes I asked once again to speak to Customer Concerns, and the assistant was not available by then. Surely he should have tried straight away to connect me to the Concerns team. Later on that day, I called in for a PAC code. I know it will cost me to leave the contract early, but sometimes the best way is to cut your losses. Again this was a 20 minute call. They are making things unnecessarily long winded whenever I ring up. They do not get straight to the point.I do not have any more patience to speak to them over the phone, so I have expressed my concerns in writing. Time to look for an alternative now!—---------------------——-----------------------------Since posting my review I received a further call from Customer Concerns. The Customer Concerns rep was very defensive, unhelpful and quite rude.--------------------------------------------------------On a visit to a Tesco mobile store (Handforth/Wilmslow), I heard to rep swearing while dealing with another customer. So I did not bother speaking to him.Online chat is useless. They do not seem to know what they are talking about, and the person I chatted with apologised for the inconvenience I (yes me) had caused!Nobody told me during my conversations that I could have upgraded my SIM only tariff free of charge. All-in-all, I am not inspired by their customer service."
5c8ab09697afa10a488ba27e,2019-03-14 19:50:46+00:00,,,1,"Got an iPhone with Tesco July last year, couldn’t fault the network at all, Always got great signal strength, Good price etc ect. Beginning of this year I began having problems with the phone, forever freezing and becoming unresponsive, Can’t text and can answer 1/9 phone calls, won’t turn off so have to rest it every 10 minutes as the problem became that bad! So I rang for advise which they advised me to send my phone in a Jiffy bag to be fixed as it was a hardware problem and I still have my warranty so it would be fixed for free. The network must have been down that day as I couldn’t order a Jiffy bag online so I went to nearest Tesco store for a lady to try order one for me, which she rang the repair team for me to book it in and explained the condition of my phone. Bare in mind I’ve always had my phone in a case so the lady over the phone explained my phone was in GOOD CONDITION No scratches, no cracks, marks no nothing only a ring around the back were you could clearly see the phone cases left a ring mark on the back. Anyway, Fast forward a week I received a phone call from customer care absolutely adamant that I’ve sent my phone Damaged! I did try argue with the woman over the phone that the phone had no damage what so ever when it left my house in this ‘Jiffy bag’ but she wouldn’t have non of it! So I rang back 20 minutes later to be told I’ve damaged it (apparently) I’ve no proof unless I have pictures of it before I sent it (why would I even think to do that?!) and I no longer had warranty so I had to pay £270+ for a replacement or I can fix the screen myself then send it back and still be charged £200+ for them to repair it. So I’ve been send back a phone in worse condition than it left and it’s still broken! Just seems very suspicious I’ve seen so many reviews the same. Funny as well that nobody mentioned the condition of the box they received and only thing they could think of is ‘damaged in transit’ for all I know someone at repair shop could have dropped my phone and passed blame. Either way not happy at all nothing’s been resolved, my phones ready for bin, and I can say 110% once my contract is up I’d never ever get another phone from Tesco. Definitely wouldn’t recommend!"
5c8a69e197afa10af01f04ec,2019-03-14 14:49:05+00:00,,,4,"After my Do Not Trust review below I received a call from Tesco Mobile Customer Care where they explained they were very concerned to receive my complaint and wanted to review events. Starting from the beginning I admit to being a little irritated but explained my understanding of my complaint. The Tesco Mobile representative listened and actually acknowledged why I felt aggrieved. She offered what I had been originally promised and added a loyalty bonus as I had been a customer for several years. When I received the confirmatory email I was very pleased to note that they had increased the deal from what they had offered over the phone. To be fair to Tesco Mobile I understand that mistakes happen but the way I am treated in order to overcome the problem matters more. Thank you Tesco Mobile for treating me fairly, hence this update to my review."
5c8a57db97afa1095c71cf2e,2019-03-14 13:32:11+00:00,,,5,"I'm pleased with the customer service, you and your colleagues reply instantly and they help all the customers when they are having problem and they give good information on what we have to do. Thank you very much for all you do. 💯"
5c883dca97afa10a488a7c4f,2019-03-12 23:16:26+00:00,,,2,Tesco mobile would be good if the staff knew what they were doing a simple upgrade led to me receiving  extra phones and 2 payments going out i cannot recommend the mobile side of the company
5c87d17697afa10a488a290b,2019-03-12 15:34:14+00:00,2019-03-12 15:35:05+00:00,,1,"I can't recommend. I wanted to try a sim and the Triple Credit tariff Tesco Mobile is a pain You can't top up online without setting up a direct debit - you have to go to a shop or a cash point, Also when you do get it set up you don't get the rewards. The triple credit tariff was applied on activation I chose and yes I got £40 extra for topping up £20 but that got swallowed up quickly - I never got the 5000 SMS so I am keeping the sim as it's a good number but it won't be something I use often. Ironically the H+ I got before I topped up was faster than the 4G after! - if you can call 3mbps 4G I was going to transfer from my current PAYG provider but as they are serving up 50-100mbps most times I just can't - so the extra cost is worth it."
5c86778b97afa109fcccbf09,2019-03-11 14:58:19+00:00,,,5,"The customer service is second to none, so I will continue with Tesco because of this. Not all companies can make the same claim!"
5c86774297afa10a783dd728,2019-03-11 14:57:06+00:00,,,5,"Very pleased with Tesco mobile... had good service from the shop when I bought my phone, reliable service in using it, and recently very good helpful and prompt answers from their Facebook Messenger service when I had a question."
5c86260a97afa109fccc8e43,2019-03-11 09:10:34+00:00,2019-03-11 13:47:24+00:00,,1,"Having been with Tesco mobile for a number of years with no issues I was very dissatisfied with the level of service when I had a problem,my phone developed a fault,screen was flashing ,took it into my local store and was told I could have a replacement hand set but had to have the box ,drove the 10 mile round trip and brought the box back to the store ,then told that it was a mistake ,no replacement, ok here's my phone (Never out of a case ,screen protector on as well) send it off,oh no we send you a jiffy bag ,should be with you in 3 to 5 working days,explained that I'm a carer ,look after a friend with Parkinson's and need a loan phone ,can't help,as my phone was near the end of contract I had no option than to have a upgrade ....so bag came out and sent away .4 days later first email states engineer working on phone followed by please phone us your repair is on hold,called and was told the engineer states its a physical fault and not covered by your warranty but you can have it repaired for £240.00 ,I explain the phone has never been dropped  or abused in any way but the agent is adamant its not covered by your warranty, then says as a gesture of goodwill he will take 50% of the cost ,my reply is thanks but no thanks ,went on a few sites to check Tesco repairs and found this is a common theme,my phone was in pristine condition yet it was physical damage,I refute that ,I am now going to return my upgrade and never use or recommended Tesco mobile to any one"
5c83b95d97afa10a783cfaa3,2019-03-09 13:02:21+00:00,,,5,Fantastic network. Can’t fault them. Always helpful on both the phone and Twitter. Really friendly staff and problems are solved quickly. Also has great network coverage.
5c83a37497afa109fccbd90f,2019-03-09 11:28:52+00:00,,,3,"If you bought a Tescomobile Rocket Pack thinking you will get all calls allowance, think again.Calls to Premium 0845 numbers are not included and you will need normal credit top-up to make those calls."
5c836d5397afa109fccbc6d2,2019-03-09 07:37:55+00:00,,,1,"I have just left Tesco mobile after being with them for years. I was on their payg with free credit tariff. The supposed free credit doesn’t last as long as you are lead to believe it will. The customer service is rubbish and I wish I had left them years ago instead of just conveniently topping my phone up and failing to see how much I was being ripped off. They send you texts to remind you to top your phone up constantly though never send one to say thank you when you have. This is a mobile phone company with very little to offer. Try their online chat and you’ll soon find out, because if it’s not written on a card for them to read, the person or computer your chatting too can’t answer and will just  keep repeating the same thing. Do yourself a favour and go elsewhere."
5c826db897afa10a783c8d22,2019-03-08 13:27:20+00:00,,,5,"Phoned up early morning wanting to sort out my upgrade on my pay monthly SIM card, as I had been locked out of my online account! Passed to the right department, the two people I spoke to was very helpful, polite and engaging! They helped me sort my problem out within 10 minutes, and the lady even gave me a goodwill gesture of a bit of extra data to see me through till my new contract starts! Always had perfect service from Tesco mobile! Would definitely recommend! ⭐️⭐️⭐️⭐️⭐️"
5c8247d097afa109fccb5f01,2019-03-08 10:45:36+00:00,,,5,"Very helpful,sorted out my data issue ."
5c7f7c2097afa109fcca2870,2019-03-06 07:52:00+00:00,,,5,"Good customer service, easy to sort out upgrading my contract."
5c7d3f3b97afa10630b04cc1,2019-03-04 15:07:39+00:00,,,5,Tesco Mobile have some superb deals available and customer service is second to none! I've had contracts with them for 4 years now and i'd definitely recommend them!
5c7d31d897afa10bd0c9af33,2019-03-04 14:10:32+00:00,,,3,There ok but im leaving as other networks offer more for your money its a shame as there customer service is good
5c7d2c4897afa10630b04000,2019-03-04 13:46:48+00:00,,,5,I've never had an issue with tesco mobile.. Good service & excellent response from customer service
5c7c49dd97afa10630affa37,2019-03-03 21:40:45+00:00,,,5,Tesco team are great at there job . Pleasure to speak to and helpful.
5c9f681ea843690a3015fdd6,2019-03-30 12:59:10+00:00,,,5,Not ENOUGH stars!!!!! Jade from social media....was AMAZING.......... guiding me PATIENTLY AND SO CLEARLY......with all I needed to know!!Thank you.... thank you..... THANK YOU
5c9e1a3da843690a30159121,2019-03-29 13:14:37+00:00,2019-03-29 16:06:33+00:00,,1,"I have just spent two hours on the phone trying to purchase two pay monthly phones for my children.  Told my card had been declined after the first hour of giving the same information over and over again.  Phoned my bank to be told there is nothing wrong with my account and no declined code has come up from Tesco mobile.  I phone  back to have to go through the same ordering process from scratch and once again my card is declined.  I am then told I have to provide a second card number and passport number for checks. This took nearly half an hour and then go through the ordering process for a third time. Card declined again and am then put on hold again.  The whole pitiful transaction took nearly two hours.  I ask to be put through to the complaints dept to be told there isn't one....well Tesco mobile, you definitely should.  Am told that a manager will phone me back in the next couple of hours. No one has called.  Absolutely appalling customer service. I was actually close to tears by the end of it.  Please, save yourself from ageing and find yourself another provider."
5c9cf60ea843690a3015285d,2019-03-28 16:27:58+00:00,,,5,"I have been with Tesco Mobile for approx two years and have had no problems.  However, on a recent trip to Greece I was unable to access my mobile data, although phone signal was good and texts working as expected. The wi-fi in our accommodation was awful but in a rare few minutes of availability I contacted Tesco Mobile on Twitter.  They responded very quickly, asked a few questions and sent me instructions by text on how to set up the mobile data on my phone.  These instructions were easy to follow and, best of all, they worked, and I was connected to the internet.  One very happy customer!"
5c9cf554a84369055cbc0efb,2019-03-28 16:24:52+00:00,,,5,"I ordered my phone on the 27th March, it was quick and very easy. I received my new phone the following day 28th March very early! Great customer service and very fast delivery! Also a very good deal on my contract! Thank you Tesco!"
5c9cee60a8436907d0c9a590,2019-03-28 15:55:12+00:00,,,1,"Tesco Mobile Warranty Invalid --- We purchased a Samsung A5 2017 from Tesco Mobile along with a monthly contract.  After about 18 months the phone refused to charge and found from googling that this was a common fault.  We took the phone into a Tesco Mobile shop in Altrincham and purchased a new phone with the intention of having the phone repaired under its 24 month warranty.  It was suggested by the shop manageress that it would be quicker to do this via a Samsung shop.  We never made it to a Samsung shop so went back just before the warranty expired to Tesco Altrincham where the manageress inspected the phone and then advised that the repair procedure had changed (she phoned the repair dept to check) and we had to go online and request a returns envelope.  This we did returned the phone, only to get a call from the repair department telling us the phone had a crack in the glass (which it didn't) and that the warranty was therefore invalid.  I advised there was no damage to the phone when it was sent and that the shop manageress had seen the phone before it was sent.  They refused to contact the store for confirmation and asked that we go into the store and ask them to call repairs.  My wife called in at the store however the manageress was at another store and was telephoned by the shop assistant to be told she wouldn't be in until Monday and to call back.  So on Monday my wife called back only to be told that the manageress didn't remember her and had never seen a phone, she ignored my wife and wouldn't discuss the situation.  The phone was subsequently returned unrepaired with a crack on the backplate.  No point buying a phone from a company who manipulates its staff so your warranty is invalid.  Buyer Beware"
5c9b4d5a97afa10ae0af3075,2019-03-27 10:15:54+00:00,,,1,"Rip off data rates, Tiny 'bundles', doesn't roll over your data and minutes like already better value competitors do.Really just crap"
5c9b429997afa10bb8776d9d,2019-03-27 09:30:01+00:00,2019-03-27 11:13:26+00:00,,1,"Tesco mobile is without doubt the worst mobile phone provider I have ever used. When creating your online account you need the SIM in a phone so you can pickup text message authentication codes. (to initially setup the account I can kind of understand this) Even though I am using the SIM in a MiFi dongle and so have no access to the text message authentication code. You also have to create another account external to Tesco mobile so you can top-up. At which point it is very confusing as they ask for bank accounts details and won't let you proceed until these have been entered and then unbeknown to me its then setup some kind of AutoTopUp. I then received an email stating a direct debit had been setup and money would come out of my bank account a few days later and when I contacted Tesco mobile, they said thats not correct and they couldn't see anything and no money would come out. Yet lo and behold, they take out £20. I ring tesco mobile and speak to the rudest customer service rep I've ever spoken (a guy called Tal) to and said I set it up and it's my fault, completely talked over me and refused to put me through to a manager or the complaints dept. I doubt Tesco are interested however, I am no reviewing everything I have with Tesco, which admittedly in the global scheme of things a few hundred quid spent at Tesco's every month won't bankrupt them , but my money is good anywhere and perhaps ASDA or Morrisons, will treat me with a little more respect than the Customer Service People at Tesco mobile will. I simply cannot believe how awful Tesco mobile Customer Service Reps are and how bad the online part of managing your mobile is with Tesco mobile. Shocking in the extreme.UPDATE:-So Tesco do a generic reply, which is fine. What isn't fine is the fact I am not on Facebook or Twitter. I think it's great that a mobile phone provider doesn't provide a phone number to call regarding complaints. Just gets worse and worse"
5c9a8fa697afa10aa0fe79bd,2019-03-26 20:46:30+00:00,,,1,started a monthly payment deal 5 months ago - last week it would not charge and took it to where I bought it tesco llandudno junction. I expected it to be replaced but they said it had to go for repair. I am amazed they could not replace or at least lend me a phone until it was repaired. One of the staff said I should have had insurance and was dismissive. Apart from the face that all of us cannot do without a phone I explained I had to have one for calls and sat nav as I am a volunteer with the Welsh Ambulance service. They said I would have to wait for a jiffy bag - this took place last tuesday and jiffy did not arrive until Saturday - why could not the tesco branch have a jiffy bag - now waiting for return but do not know even if it has arrived for repair -today is a week later i.e. tuesday - absolutely shocking and incompetent service - is it a ploy to force one to buy another phone? - If something goes wrong under a year you expect a replacement - nothing in the contract to say this is tesco policyyou would think a mobile phone company would know that we cannot wait for weeks without a phone! john roberts
5c9a873997afa10aa0fe7534,2019-03-26 20:10:33+00:00,2019-03-26 20:13:53+00:00,,1,"I have 6 phones on a pay monthly with Tesco Mobile having been a satisfied customer for many years. The phones are for my wife, myself and sons. Last Wednesday TM allowed a fraudster to port one of the numbers to another provider. To date we are without the phone and access to our bank accounts as the fraudsters tried to access them. We have had ONE call from the concerns team !!  I have had to call up to 3 times every day to get a response but end up with the same old story - they will call us. It was my number that was stolen which is used for our small family business - clients can not get hold of us and we have no bank accounts to access and Tesco couldn’t care less !!! Beyond angry ... TM allowed this to happen and emailed the PAC code to the fraudster to an email address not on our account but given to them over the phone by the fraudster - although there were failed security checks we were not texted once  !!! Once this sorry state of affairs are behind us we are off - I could never feel safe leaving our data with Tesco after this !!! At the time of writing we are still waiting for a call !!!"
5c9698c097afa10bb875cc81,2019-03-23 20:36:16+00:00,2019-03-23 20:39:38+00:00,,1,"Our Family have been with Tesco Mobile for 6 years, having 4 SIM contracts with them and we have had a few handsets over the last few years as well from them.They have always been good customer service wise and great O2 signal until recently.I have read some of the other negative reviews and have to agree....The customer advisors just read standard script if you have a complaint, one phone call I had , I was passed around 3 separate Tesco mobile departments as nobody would take responsibility for fixing my faulty handset that has already been repaired and then replaced by Tesco Mobile and is still faulty, not fit for purpose as it does not connect to house WiFi for anymore than a few hours before failing.The complaints resolution team that and I quote "" are all managers and able to resolve problems "" are absolutely useless , just keep repeating the same text when I say I want to leave the 24 month contract 6 months in as the handset is not fit for purpose.This is after it took nearly a week for them to call back after I was promised a call back within 24 hours.Shocking...don't use themWe intend to move all our 4 contracts away from them now as soon as we can."
5c966d3297afa10bb875be18,2019-03-23 17:30:26+00:00,,,1,"96 hours since I made my complaint and despite the promise of contact within 24 hours I’ve heard nothing. I’ve called, web chatted and emailed. Nothing. Customer “care” is non existent."
5c96231397afa10aa0fcd3e4,2019-03-23 12:14:11+00:00,,,5,Been a customer almost two years now and will probably continue when my Contract is up because I'v had no signal problems and the webpage is so user friendly and you can do virtually anything without having to speak to somebody even only temporary changes. Customer service first class!
5c94f1e997afa108dc84dcbe,2019-03-22 14:32:09+00:00,,,1,"I would mark them zero if it was an option. Terrible coverage and when I called within the 14 day cancellation time they asked me to try a new sim card and if it didn't work they'd cancel my contract with no penalty fee. I gave them the benefit of the doubt and tried the new sim with no improvement but when I called up to cancel I was charged for a second month as well as a cancellation of £75. Another phone call later, they removed the £75 but not the 2 month fees. Their customer service team can only be likened to robots reading off a script. The whole thing felt like a scam."
5c927a3397afa10aa0fb7f37,2019-03-20 17:36:51+00:00,,,1,"I spoke to a member of the concerns team called Alex as I was having issues with my new phone with the call quality. I was advised to send my phone in for repairs, at no stage was I told not to send any accessories in with the phone. So I sent the phone in for repairs - of course they said there was no issues with the phone. When they sent the phone back not only did they not send it back in the original box they sent it back bubble wrapped and unboxed. They also sent it back without the accessories and now I can't use the phone at all as I can't open the sim card tray to put the sim in as the device needed to do so has not been returned. I rung the call centre yesterday to explain the situation and they said a member of the concerns team would ring me back today. I gave them an alternate number to ring as they can't ring my Tesco mobile number as I can't currently use it. I rung the call centre to ask why the concerns team hadn't called me today only to be told that they had rung earlier, but the number they rung wasn't working! Sure enough they had rung the Test mobile number that I can't use due to not being able to reinsert my sim card! Now I have to wait another 24 hours for a call back from the concerns team, that's if they actually ring the right number.I'm actually in a worse position now than when I first contacted your customer service team. Not only do I have a phone with poor call quality, I now can't even use it! If Alex would have told me not to return the accessories I would have done that, but that was never once mentioned to me.Just to make matters worse I still have over 28 months to run on the contract!"
5c922dac97afa10aa0fb5596,2019-03-20 12:10:20+00:00,,,5,I've been with Tesco Mobile for 5 or 6 years now and have always been completely happy with them.The network has always been great and I don't remember them ever increasing the price of my sim only contract ever since I joined them.The only time I ever needed to contact their customer services was just under a year after I joined them because the Moto G2 I bought with my original contract packed up 3 days before the guarantee ran out.   Tesco was great because not only did they immediately accept the return and pay the postage but they then sent me a free upgrade to the Moto G3 rather than repair the old phone.Unless something very significant changes I can't any way I'd want to go to another phone company.
5c910a2797afa1052ce2f153,2019-03-19 15:26:31+00:00,,,1,"Can some one help me plz my daughter has (had) a 2 yr contract £51 a month , she missed a payment so she rang to arrange a payment but she was told her account has been closed it can not be opened and she has to pay the out standing £1122 . It this true or am I being told a very big lie by my daughter ."
5c8ce4eb97afa103dcc8a53b,2019-03-16 11:58:35+00:00,,,5,"Very easy to deal with Tesco mobile and ordering my phone was very easy from the Tesco mobile website. I had a fault with my phone and called customer service and within minutes they arranged for my phone to be returned to them by DPD for free and will issue a full refund on the day my phone is collected by DPD. Very impressed with Tesco mobile services, website and customer service department. I recommend Tesco mobile to anyone and would use them again."
5c8c0fb397afa10af01fcac0,2019-03-15 20:48:51+00:00,,,4,Ive been with tesco 4 years now i was about to leave as i can get cheaper deals elsewhere but to be honest i weighed up the reliability and the customer care ive had in the past and ive always been looked after if ive had any problems so that means more to me than a couple of quid. The only reason ive give 4 star instead of 5 is because ive never been able to send picture messages even tho i have data and the other reason is when i did phone to cancel they said my security question failed but that is the right answer and ive used it for years i even logged into my account ok and the security question was the one i answered . That did make me a bit wary was it because i said i was leaving.  Im prepared to give tesco.another 2 years so im hoping i wont be let down as i cant fault anything in the previous years except the 2 issues i mentioned.  .
5c8bc89a97afa10970eebf49,2019-03-15 15:45:30+00:00,,,1,I cannot recall the answers to my security questions with Tesco on the telephone and wish to cancel my contract and receive the PUC code OR request a new Sim and set up new security questions.  I suffer from a disability which means I have problems with retaining information.My phone was stolen over three weeks ago.The phone has been blocked but it is impossible to get any further with Tescos on the telephone.I even called in at Tescos mobile section of the shop with my original passport and identification documentation but they said that they could not help.What can I do?  Please urgently help as I have spent the past three weeks trying to deal with the telephone customer service department and get cut off as I cannot pass the security question.Do you have a legal department I can write to as I do not believe I have any choice other than to take the matter now to the county court?
5c8b889597afa10a488be35a,2019-03-15 11:12:21+00:00,,,1,"Passive aggressive staff members who give different inconsistent information. I have been a customer of Tesco Mobile for a few years now. One of the reasons they gave me for the less competitive contract deal was good customer service. The customer service experience is awful. They took a long time to send me a different sized sim for my phone. Gave me inconsistent information. Breached my personal security and then cut off the new SIM card in a passive aggressive response. I'm without a phone service. When I asked to speak to a manager they told me its 24 hour call back - when I said I don't have a phone  - he said I've given you options ! Yes options I can't use.Here they keep advising you to use social media with no other options.Customer service gone down, I'm without a phone service which I am paying for but Tesco don't care"
5cc0aa61a843690a7cc95e42,2019-04-24 18:26:41+00:00,,,1,You've got more chance of oscar pistorius catching athletes foot than having any issues you have with tesco mobile being sorted by their customer service team
5cbdd28aa8436908c40d3807,2019-04-22 14:41:14+00:00,,,5,"I asked a question last year and this year about using my SIM abroad, and both times they have been extremely helpful, and also helped me virtually straight away!"
5cbaf24aa8436908c40c938c,2019-04-20 10:19:54+00:00,,,5,"Always amazing customer service from the Tesco mobile team!  No issue is too big or small for them to deal with. Quick responses as well to all queries, no having to wait hours!  Very happy customer!"
5cb9a425a8436908c40c36bb,2019-04-19 10:34:13+00:00,,,5,"I have been using Tesco Mobile for over a decade. I only run a fairly basic smartphone, and don’t need phenomenal data packages or any bells or whistles. Of course, Tesco do a range of tariffs, but I’ve stuck with £7.50 a month since I joined them, and I get a new entry level handset every couple of years. On the very rare occasion I’ve had a problem or a question, their customer service staff have been responsive and helpful. I contacted them on Facebook this morning (Good Friday) with a small query and had an answer within a couple of hours. My previous contact with them (a delivery issue) was in July 2013!"
5cb883ffa843690a7cc6c8e3,2019-04-18 14:04:47+00:00,,,5,I've had 3 contracts with Tesco for years. I've found their service excellent and reliable. Much better than my previous one. The capped contracts are great with kids. The early upgrade too is great. I would highly recommend.
5cb84ac0a8436908c40bb987,2019-04-18 10:00:32+00:00,,,1,"Really abrupt and not very helpful person on the other end of the phone this morning. We needed some help and advice, shall not be calling again. We will be getting rid of the Tesco sim and going back to O2."
5cb7583ea843690a7cc65c52,2019-04-17 16:45:50+00:00,,,5,Messaged with an enquiry. They were very efficient and lovely to speak to. Very happy with their service and I would recommend to anyone. :)
5cb48acba843690a7cc52288,2019-04-15 13:44:43+00:00,,,5,"Robert was ace!! Helped me with all my queries, answered all my questions and sorted my issues, even abroad. He was kind and polite. To be honest, Tesco mobile are always great! Responsive too. Recommned their Facebook messenger service as well."
5cb250cba843690a7cc48680,2019-04-13 21:12:43+00:00,,,1,"Awful service, changed direct debit date, theybilled me twice and agreed it is an error and refused to fully reimburse me so now going down legal route to terminate contract"
5cb09d85a8436908c409046f,2019-04-12 14:15:33+00:00,,,5,"I swapped from EE to Tesco over a year ago as their bundles are much better value and there’s no loss of signal at all. Had a small issue with renewing my monthly bundle and chatted to Jade through the online text portal. She was exceptionally helpful and explained exactly what the issue was and how it could be solved. The whole process took a couple of minutes and even before the chat was concluded,my bundle had been added and my data was back to normal. Fantastic customer service and would highly recommend. Thanks Jade."
5cb08ff4a843690be4e68746,2019-04-12 13:17:40+00:00,,,1,"Had my contract for about 3 months now, my Bill for March is still saying overdue when it has come out and been paid for in March, it's now making my new bill way to high for me to be able to pay, and I just keep getting told different things. I can prove the payment has been sent back in March. Just want it to be sorted."
5cabc6e8a843690a54074d51,2019-04-08 22:10:48+00:00,2019-04-09 13:17:55+00:00,,3,"The service within the UK is excellent. Unfortunately the service in Cuba excludes the ability to make telephone calls, as there is no roaming agreement between Tesco and Cuba. . However, there is a welcome message from Tesco Mobile when disembarking from the aircraft at Havana, the service is limited to ""receive only"", but text messages can be sent and received.I am baffled if there is no roaming agreement, how is the Welcome message generated?  This long-standing problem (at least 3 years) must annoy the multiple thousands of Tesco Mobile customers who visit Cuba each year. I understand that Cuba is not the only country with a ""can't make calls"" service, but there seems to be no prospect of a full service in the future."
5ca8d11aa843690a540656ea,2019-04-06 16:17:30+00:00,,,4,On a Tesco contract and unable to upgrade my current contract to a more expensive phone unless I am prepared to pay £400 plus pounds to leave or cancel the contract despite already paying one contract off and never missing one payment. Intend to leave Tesco mobile as soon as possible. Disgusting customer service!!!!!!! Is this how they treat a loyal customer who wants to give them more money every month 🤬🤬🤬🤬🤬🤬
5ca8b46fa843690a54064c53,2019-04-06 14:15:11+00:00,,,1,"I went in today as tye site says it does phones for the elderly. The women at the sudbury shop said she hasn't got any. That would have been fine, but then she tried to sell me other phones. I told her it was for a lady in her 90s and she started telling me she has people in their 90s with iPhone contracts. Anything for a sale. I went to argos and got one no hassle and one that suited and it was cheeper"
5ca4ae8ea843690a3017e489,2019-04-03 13:01:02+00:00,,,3,I have been using Tesco Mobile sim only deal the pass 3 years which in store and customer care seems good but today I try to use live chat service its terrible typo is wrong I am not even know that he ask me question. Please train the staff properly now I have to go back to the store which is not located in every area.
5ca38c82a843690a30177029,2019-04-02 16:23:30+00:00,,,5,"Completed the order online yesterday, and received today. Extremely impressed by the speed of delivery, and overall service.The customer service I've contacted via social media are extremely helpful, very friendly and always do their best to help with any queries you have.The best first impression I've ever had from a network, and hope to remain a customer with them for many years to come."
5ca37d09a843690a54043359,2019-04-02 15:17:29+00:00,2019-04-04 06:16:19+00:00,,2,"Have been on tesco PAYG for years with no problems but for the last 10 days they have been taking a pound off my credit for a reserve fund it is returned every morning  only to be taken in the evening. But my biggest bugbear is they are taking a penny or more every day for data usage, however I only ever use wifi. I have had 2 live chats and a phone call and told it's because some apps connect to data even when switched off.  This has never happened in the past so why start now.   This is also happening to my daughter. Heavens knows how many other people it is affecting. Now thinking of leaving tesco, which would be a shame after years of good service.Tesco have now replied saying contact them on Facebook or Twitter but I can't do that as I'm not on social media.  Still taking 1p or more a day. Feeling really fed up with them!"
5ca24912a84369078027a2b3,2019-04-01 17:23:30+00:00,2019-04-15 16:09:07+00:00,,1,"I am only giving them one start because you can't give them 0. Looking on here this is an all too familiar story...We have been customers of Tesco Mobile for over six years, with no problems. Sadly, any system is only as good as when you put it to the test. It is unfortunate I cannot trust Tesco Mobile to take care of my phone when I send it to them, or to stand up to their responsibilities.I sent them a phone, still in warranty, in good faith. It had a battery charge issue, but now has an additional screen problem. They are refusing to repair the battery fault until I pay for a new screen.The company has admitted that there was no damage to the packaging, and there was no obvious external damage to the phone. The 'internal' damage was only 'discovered' when the phone was opened. I therefore conclude that the damage could only have been caused by them as we have never opened it, and there were no problems with the screen when it was sent off.I believe I have been more than reasonable in allowing them extra time to investigate, but I feel nothing has changed substantially. No more information has been forthcoming. They are still refusing to carry out the warranty repairs. I have therefore requested that they send the phone to me in the same condition I sent it to them.If when I receive the phone, it is not in the same condition, I reserve the right to take further action. I have also asked for a 'deadlock' letter and copies of all my phone calls.I have repeatedly asked for more information on the damage, but  no effort has been made to get that. They have just repeated the same things over and over again.When I initially requested to be put through to a supervisor an attempt was made to put me through to the complaints department, despite the fact I had not raised a complaint at that time. This resulted in be being kept on hold for yup to 15 minutes.I believe there has been an amount of obfuscation on their part. Until pushed, they have only ever offered me the options of; paying for the repairs, having the phone returned, or paying for an upgrade. I believe they deliberately withheld the information that I could escalate the complaint, I had to call Customer Care to hear that.There was misinformation too. I was told the screen was cracked, that was then retracted.And there was poor record taking. I was told twice, by different people, that I had been offered a 25% discount when no figures had been discussed. I had declined the option of a discount when it was first raised.I am unhappy that they have refused to carry out the work I requested under warranty until I paid for the repair to the damage.I hold there was no such damage to the phone when I sent it.I believe the repair centre is a third party providing a service to Tesco. They told me that in changing mobile providers would make no difference as I would still have to deal with them if I need repairs in the future. Maybe so, but at least Tesco Mobile will not be getting any more of my money.I realise I will ultimately have to pay for a new phone. I do not want to, but it has never been about the money, it was about the principle. I have lost all faith in Tesco Mobile. My intention is to move all my custom away from Tesco mobile as soon as practical, without paying a premium.Please do not put that twee little message saying you are sorry and contact us on Facebook, you have had several chances to resolve this but just don’t care. If you would like to contact me you have all my details.POSTSCRIPT Don’t even bother complaining to the Ombudsman or Tesco, they don’t care. The contempt these people hold their customers in is unbelievable!The Ombudsman rolled over when Tesco Mobile told them it was a ‘broken handset’ agreed, THEY broke it.Tesco refer you back to the jokers at Tesco Mobile complaints. I give up, I wish I had never heard of Tesco Mobile!"
